game_number,category_number,value,category,answer,question,air_date,,,,,,,,,,
324,2018,0,NATIONAL NICKNAMES,The Land of Milk & Honey,Palestine,1988-02-11,,,,,,,,,,
324,2018,0,NATIONAL NICKNAMES,The Roof of the World,Tibet,1988-02-11,,,,,,,,,,
324,2018,0,NATIONAL NICKNAMES,The Birthplace of Democracy,Greece,1988-02-11,,,,,,,,,,
325,2019,0,HEALTH & FITNESS,Researchers claim that between 7 & 7.9 hours of this activity nightly correlates best with longevity,sleep,1988-02-17,,,,,,,,,,
325,2019,0,HEALTH & FITNESS,"A French curl is not a Parisian hairdo, but an exercise done with this equipment",weights,1988-02-17,,,,,,,,,,
325,2019,0,HEALTH & FITNESS,"Exercise can greatly reduce this vital sign that, at rest, should ideally register at about 120/80",blood pressure,1988-02-17,,,,,,,,,,
325,2019,0,HEALTH & FITNESS,"On bottle labels, many vitamins are measured in ""I.U.""s, which are these",international units,1988-02-17,,,,,,,,,,
325,2019,0,HEALTH & FITNESS,The 4 basic food groups identified by U.S. nutritionists as necessary to maintain good health,"dairy products, grains, fruits & vegetables, & meat & fish",1988-02-17,,,,,,,,,,
325,2020,0,NAME THAT CONTINENT,Mongolia,Asia,2012-07-31,,,,,,,,,,
325,2020,0,NAME THAT CONTINENT,Vatican City,Europe,2012-07-31,,,,,,,,,,
325,2020,0,NAME THAT CONTINENT,Mount Kilimanjaro,Africa,2012-07-31,,,,,,,,,,
325,2020,0,NAME THAT CONTINENT,The Brisbane River,Australia,2012-07-31,,,,,,,,,,
325,2020,0,NAME THAT CONTINENT,"Named for an explorer, Byrd Station",Antarctica,2012-07-31,,,,,,,,,,
325,2021,0,HOW WAS SCHOOL TODAY?,"We learned about these caravans of prairie schooners that rolled over Western trails, & I wish I could have been aboard",wagon trains,2007-07-18,,,,,,,,,,
325,2021,0,HOW WAS SCHOOL TODAY?,"For the school play, this process of choosing actors & assigning parts started--I hope they pick me!",casting,2007-07-18,,,,,,,,,,
325,2021,0,HOW WAS SCHOOL TODAY?,The kids were too lazy to learn about this measure of energy transfer that equals force times distance,work,2007-07-18,,,,,,,,,,
325,2021,0,HOW WAS SCHOOL TODAY?,By 7-2 we agreed with the Supreme Court in Ring v. Arizona that only this group can impose the death penalty,a jury,2007-07-18,,,,,,,,,,
325,2021,0,HOW WAS SCHOOL TODAY?,I daydreamed in the geography class about this warm region defined as lying between two famous lines of latitude,the tropics,2007-07-18,,,,,,,,,,
325,2022,0,BIG RIVERS,"The longest river that only flows through one country is this 3,900-mile river AKA the Chang Jiang",the Yangtze,2019-06-19,,,,,,,,,,
325,2022,0,BIG RIVERS,"At 3,000 miles, the Parana River is only the second-longest river on this continent",South America,2019-06-19,,,,,,,,,,
325,2022,0,BIG RIVERS,These two rivers that form parts of the USA's borders are each more than 750 miles long,the Rio Grande and St. Lawrence,2019-06-19,,,,,,,,,,
325,2022,0,BIG RIVERS,Capital cities on the banks of the Nile River include Cairo & this capital of Sudan,Khartoum,2019-06-19,,,,,,,,,,
325,2022,0,BIG RIVERS,"Giving its name to a different country, this ancient river flows 2,000 miles mostly through Pakistan",the Indus,2019-06-19,,,,,,,,,,
325,2023,0,FOOD FOR THOUGHT,The baking company called this farm takes its name from a horse farm owned by its founders,Pepperidge,2008-11-21,,,,,,,,,,
325,2023,0,FOOD FOR THOUGHT,"This nationwide restaurant chain began in 1965 with just one restaurant called ""Pete's Super Submarines\""",Subway,2008-11-21,,,,,,,,,,
325,2023,0,FOOD FOR THOUGHT,The 2 basic adjectives for pie crust are crumbly & this,flaky,2008-11-21,,,,,,,,,,
325,2023,0,FOOD FOR THOUGHT,"All hail this type of salad made with romaine lettuce, croutons & anchovies",a Caesar salad,2008-11-21,,,,,,,,,,
325,2023,0,FOOD FOR THOUGHT,Buzzbee is the advertising mascot for this variety of Cheerios,Honey Nut Cheerios,2008-11-21,,,,,,,,,,
325,2024,0,THE GOOD EARTH,"Of 10%, 50% or 80%, the portion of an iceberg that floats above the water",10%,2007-02-09,,,,,,,,,,
325,2024,0,THE GOOD EARTH,"Ruffles chips have these & so do ocean floors, but they're underwater mountain ranges",ridges,2007-02-09,,,,,,,,,,
325,2024,0,THE GOOD EARTH,"The eruption of this Indonesian volcano in 1883 was heard more than 2,000 miles away",Krakatoa,2007-02-09,,,,,,,,,,
325,2024,0,THE GOOD EARTH,"From the Greek for ""middle life"", it's the era on Earth that ended with the demise of the dinosaurs",the Mesozoic,2007-02-09,,,,,,,,,,
325,2024,0,THE GOOD EARTH,"Because it passes through a London borough, the Prime Meridian at 0 degrees longitude has this other name",Greenwich (Meridian),2007-02-09,,,,,,,,,,
326,2025,0,NAME THAT BOOK,1831: Cathedral bellringer falls for a Gypsy beauty,The Hunchback of Notre Dame,2008-02-22,,,,,,,,,,
326,2025,0,NAME THAT BOOK,1851: Whalers encounter a beastly bad time,Moby-Dick,2008-02-22,,,,,,,,,,
326,2025,0,NAME THAT BOOK,"c. 1300: A poet tours Hell, Purgatory & Heaven",The Divine Comedy,2008-02-22,,,,,,,,,,
326,2025,0,NAME THAT BOOK,1962: A teen hoodlum named Alex narrates this futuristic tale by Anthony Burgess,A Clockwork Orange,2008-02-22,,,,,,,,,,
326,2025,0,NAME THAT BOOK,1900: A naval officer tries to live down the cowardly act of abandoning a ship he thought was sinking,Lord Jim,2008-02-22,,,,,,,,,,
326,2026,0,"\""DC\""",It's a temporary construction at the beach made with a shovel & a pail,a sandcastle,2013-01-30,,,,,,,,,,
326,2026,0,"\""DC\""",It's where to keep a cockatiel,a birdcage,2013-01-30,,,,,,,,,,
326,2026,0,"\""DC\""","A joker in poker, or a non-division-winning playoff team in the NFL",a wildcard,2013-01-30,,,,,,,,,,
326,2026,0,"\""DC\""",Colorful term for British soldiers in Colonial America,Redcoats,2013-01-30,,,,,,,,,,
326,2026,0,"\""DC\""","This sanguine adjective is often used before ""scream\""",bloodcurdling,2013-01-30,,,,,,,,,,
326,2027,0,"AN ""F"" IN HISTORY","In 1506, 2 years after the death of his wife Isabella, this King of Aragon married Germaine de Foix",Ferdinand,2008-11-17,,,,,,,,,,
326,2027,0,"AN ""F"" IN HISTORY",A group of these gold seekers reached San Francisco on the steamer California 13 months after gold was found,the Forty-Niners,2008-11-17,,,,,,,,,,
326,2027,0,"AN ""F"" IN HISTORY","On July 3, 1754 Fort Necessity was surrendered in one of the first battles in this 9-year war",the French & Indian War,2008-11-17,,,,,,,,,,
326,2027,0,"AN ""F"" IN HISTORY",From 1788 to 1790 Russia & Sweden fought over this country,Finland,2008-11-17,,,,,,,,,,
326,2027,0,"AN ""F"" IN HISTORY","In 1918 Woodrow Wilson proposed this numbered set of principles, one being the removal of trade barriers between nations",the Fourteen Points,2008-11-17,,,,,,,,,,
326,2028,0,THE SECOND,Bobby Leach was the 2nd person to go over this in a barrel & survive,Niagara Falls,1999-03-05,,,,,,,,,,
326,2028,0,THE SECOND,It's the country with the 2nd-largest Jewish population,Israel,1999-03-05,,,,,,,,,,
326,2028,0,THE SECOND,"Santa knows the 2nd tallest one of these in the world was built for a nickel co. in Sudbury, my home town",Smokestack,1999-03-05,,,,,,,,,,
326,2028,0,THE SECOND,"The 2nd most-used letter in written English, it begins the most-written word",T (for the word the),1999-03-05,,,,,,,,,,
326,2028,0,THE SECOND,"It's the 2nd most common element in the moon's, as well as the Earth's crust",Silicon,1999-03-05,,,,,,,,,,
326,2029,0,HIGH SCHOOLS,"The movie ""Hoosiers"" is based on tiny Milan High's 1954 victory over Muncie Central in this sport",Basketball,1999-03-05,,,,,,,,,,
326,2029,0,HIGH SCHOOLS,"In 1989 students at a Cambridge, Mass. school boycotted Coca-Cola to protest its ties to this formerly racist country",South Africa,1999-03-05,,,,,,,,,,
326,2029,0,HIGH SCHOOLS,"In 1998 a San Antonio, Texas school was named in honor of this first woman on the Supreme Court",Sandra Day O'Connor,1999-03-05,,,,,,,,,,
326,2029,0,HIGH SCHOOLS,"Students at a real high school, Aviation High in Queens, fix planes at this ""presidential"" airport",JFK,1999-03-05,,,,,,,,,,
326,2029,0,HIGH SCHOOLS,"You can join junior ROTC at Kemper, the oldest school of this type west of the Mississippi",Military school,1999-03-05,,,,,,,,,,
326,2030,0,THE FAMILY CAR,"Now owned by Ford, this Swedish company is loosening up with its C70 convertible",Volvo,1999-11-04,,,,,,,,,,
326,2030,0,THE FAMILY CAR,"If the car has a manual transmission, learn to do this to engage the lower gears on a hill",Downshift,1999-11-04,,,,,,,,,,
326,2030,0,THE FAMILY CAR,Dashboard feature you'll wish you could turn back after taking an unauthorized spin,Odometer,1999-11-04,,,,,,,,,,
326,2030,0,THE FAMILY CAR,"This part of the suspension comes in 3 types: coil, leaf & tension bar",Springs,1999-11-04,,,,,,,,,,
326,2030,0,THE FAMILY CAR,"Name of the system that transmits to police in case of theft, introduced in Massachusetts in 1986",LoJack,1999-11-04,,,,,,,,,,
327,2031,0,"UH-OH, OPERA","In the opera ""Broken Strings"", a soprano plays a fish & a tenor plays one of these proud fan-tailed birds",a peacock,2008-02-11,,,,,,,,,,
327,2031,0,"UH-OH, OPERA","Princess Ninetta is briefly transformed into a rat in ""The Love for Three"" of these citrus fruits",Oranges,2008-02-11,,,,,,,,,,
327,2031,0,"UH-OH, OPERA","Yikes!  In ""The Wreckers"", Mark & Thirza are condemned to die this way in a cave when the tide rises",drowning,2008-02-11,,,,,,,,,,
327,2031,0,"UH-OH, OPERA",This heroine of a 1915 Schillings opera shares her name with a lady painted by Leonardo,Mona Lisa,2008-02-11,,,,,,,,,,
327,2031,0,"UH-OH, OPERA","\""Il Re Pastore"" dramatizes a legend about this conqueror known in the opera as Alessandro",Alexander the Great,2008-02-11,,,,,,,,,,
327,2032,0,PRESIDENTIAL LIBRARIES,"(Jon of the Clue Crew presents from a staged office.)  A replica of this man's Oval Office desk includes gifts from the Georgia Democratic Party and from Hyman Rickover, his mentor in the Navy",Jimmy Carter,2007-07-24,,,,,,,,,,
327,2032,0,PRESIDENTIAL LIBRARIES,"His presidential library is about 35 miles from the Kansas City, Missouri airport",Harry Truman,2007-07-24,,,,,,,,,,
327,2032,0,PRESIDENTIAL LIBRARIES,"(Jon of the Clue Crew is at the wheel.)  In 1948, George H.W. Bush and this young wife of his packed their belongings into a Studebaker and drove west to Odessa, Texas",Barbara,2007-07-24,,,,,,,,,,
327,2032,0,PRESIDENTIAL LIBRARIES,His library has a desk that's an exact replica of the one that his son was photographed under in 1963,John F. Kennedy,2007-07-24,,,,,,,,,,
327,2032,0,PRESIDENTIAL LIBRARIES,"(Kelly of the Clue Crew reports from Austin, Texas.)  At the dedication in Austin in 1971, he said that of all the words in his presidential library, the two that best express his philosophy are ""man can\""",L.B.J.,2007-07-24,,,,,,,,,,
327,2033,0,PS2,"To stop or put down, as one might do to a rebellion or even a cough",suppress,2006-02-15,,,,,,,,,,
327,2033,0,PS2,Highly prized blue corundum gems,sapphires,2006-02-15,,,,,,,,,,
327,2033,0,PS2,"In the U.S. for children under age 16, this document is valid for no longer than 5 years",passports,2006-02-15,,,,,,,,,,
327,2033,0,PS2,Old West term for those who scoured an area looking for valuable mineral deposits,prospectors,2006-02-15,,,,,,,,,,
327,2033,0,PS2,Atomic element 15; it's the only element to fit the category,phosphorus,2006-02-15,,,,,,,,,,
327,2034,0,HISTORY SINCE YOU WERE BORN,"Appearing before Congress in 2010, Halliburton, Transocean & this oil company blamed each other for a giant spill",BP,2012-05-09,,,,,,,,,,
327,2034,0,HISTORY SINCE YOU WERE BORN,In 2005 this mayor of Tehran won the presidency of Iran in a landslide over Hashemi Rafsanjani,Ahmadinejad,2012-05-09,,,,,,,,,,
327,2034,0,HISTORY SINCE YOU WERE BORN,"In 2003 fighting erupted in this western region of Sudan, with Arab militia committing genocide against non-Arab farmers",Darfur,2012-05-09,,,,,,,,,,
327,2034,0,HISTORY SINCE YOU WERE BORN,In February 1997 Scottish scientists announced the birth of this first cloned sheep,Dolly,2012-05-09,,,,,,,,,,
327,2034,0,HISTORY SINCE YOU WERE BORN,In October 2000 terrorists attacked the USS Cole when it stopped to refuel at the port of Aden in this country,Yemen,2012-05-09,,,,,,,,,,
327,2035,0,THE EVOLUTIONARY WAR,"In 1995 Alabama Gov. James Mocked evolution theory by imitating this type of animal whose name means ""to imitate\""",an ape,2005-01-28,,,,,,,,,,
327,2035,0,THE EVOLUTIONARY WAR,"""Thus, from the war of nature, from famine and death, the most exalted object... the production of the higher animals, directly follows.""  That was the final paragraph of a famous work by this man",(Charles) Darwin,2005-01-28,,,,,,,,,,
327,2035,0,THE EVOLUTIONARY WAR,Orderly people are bothered by the idea of thse random changes in genetic material helping evolution along,mutations,2005-01-28,,,,,,,,,,
327,2035,0,THE EVOLUTIONARY WAR,He surprised many in 1996 when he told the Pontifical Academy of Science that evolution was no mere hypothesis,Pope John Paul II,2005-01-28,,,,,,,,,,
327,2035,0,THE EVOLUTIONARY WAR,"A 1981 Arkansas law called for balanced teaching of evolution & this opposite type of ""science\""",creationism,2005-01-28,,,,,,,,,,
327,2036,0,PUNK'D,This word for something bad or unfair is a homophone of what you do to a burrowing mammal in an arcade game,wack,2005-02-04,,,,,,,,,,
327,2036,0,PUNK'D,This 4-letter word for a journey or to stumble now means to overreact,trip,2005-02-04,,,,,,,,,,
327,2036,0,PUNK'D,"If you fail to give someone proper deference, you do this 3-letter word to them",dis,2005-02-04,,,,,,,,,,
327,2036,0,PUNK'D,"While a Betty is attractive, someone who's like this husband of Betty on ""The Flintstones"" is a dork",Barney,2005-02-04,,,,,,,,,,
327,2036,0,PUNK'D,"A tree-hugger is a nature lover; a tree this, like what Butterfly Hill did in a redwood, is an extremist",tree-sitter,2005-02-04,,,,,,,,,,
328,2037,0,WHEEL OF MOVIE TAGLINES,"""The last man on earth is not alone""",I Am Legend,2012-05-10,,,,,,,,,,
328,2037,0,WHEEL OF MOVIE TAGLINES,"""Escape, or die frying""",Chicken Run,2012-05-10,,,,,,,,,,
328,2037,0,WHEEL OF MOVIE TAGLINES,"""Backstabbing. Spotlight-grabbing. Secret-blabbing. A cheerleader's life is all that""",Bring It On,2012-05-10,,,,,,,,,,
328,2037,0,WHEEL OF MOVIE TAGLINES,"""Some assembly required""",The Avengers,2012-05-10,,,,,,,,,,
328,2037,0,WHEEL OF MOVIE TAGLINES,"The pirates map, the villainous crooks, the underground caverns, the booby traps, the skeletons",The Goonies,2012-05-10,,,,,,,,,,
328,2038,0,"ALL ""EARS\""",You make these resolutions on January 1,New Year's resolutions,2014-12-02,,,,,,,,,,
328,2038,0,"ALL ""EARS\""",They help prevent drying of the cornea,tears,2014-12-02,,,,,,,,,,
328,2038,0,"ALL ""EARS\""",They're synonymous with trepidations,fears,2014-12-02,,,,,,,,,,
328,2038,0,"ALL ""EARS\""",This department store at the local mall dates back to a catalog mail-order company founded in 1893,Sears,2014-12-02,,,,,,,,,,
328,2038,0,"ALL ""EARS\""",They're also known as cogwheels,gears,2014-12-02,,,,,,,,,,
328,2039,0,FIRST NAME'S THE SAME,"Cash, Depp",Johnny,2005-01-27,,,,,,,,,,
328,2039,0,FIRST NAME'S THE SAME,"Bakula, Wolf",Scott,2005-01-27,,,,,,,,,,
328,2039,0,FIRST NAME'S THE SAME,"Carey, Bledsoe",Drew,2005-01-27,,,,,,,,,,
328,2039,0,FIRST NAME'S THE SAME,"Lillard, Modine",Matthew,2005-01-27,,,,,,,,,,
328,2039,0,FIRST NAME'S THE SAME,"Connelly, Garner, Holliday",Jennifer,2005-01-27,,,,,,,,,,
328,2040,0,A GOOD READ,"After leaving Maine for the prairie, this woman ""Plain and Tall"" finds love with the Witting family",Sarah,2001-12-25,,,,,,,,,,
328,2040,0,A GOOD READ,"First published in 1877 this ""colorful"" novel about a horse is still popular today",Black Beauty,2001-12-25,,,,,,,,,,
328,2040,0,A GOOD READ,"In ""A Signature Life"", you can read all about this first signer of the Declaration of Independence",John Hancock,2001-12-25,,,,,,,,,,
328,2040,0,A GOOD READ,"In this classic the title object gladly gives up its apples, branches & trunk till all that's left is a stump",The Giving Tree,2001-12-25,,,,,,,,,,
328,2040,0,A GOOD READ,"In this magical book, young Omri receives an old medicine chest that brings his toys to life",The Indian in the Cupboard,2001-12-25,,,,,,,,,,
328,2041,0,THE ADVENTURES OF TOM SAWYER,"Tom is expected to whitewash one of these by himself, but he tricks his friends into doing it for him",a fence,2001-09-27,,,,,,,,,,
328,2041,0,THE ADVENTURES OF TOM SAWYER,"This lawless, idle friend of Tom's ""never had to wash, nor put on clean clothes"", & ""he could swear wonderfully\""",Huckleberry Finn,2001-09-27,,,,,,,,,,
328,2041,0,THE ADVENTURES OF TOM SAWYER,"When Tom decides to become one of these criminals, he calls himself the ""Black Avenger of the Spanish Main\""",a pirate,2001-09-27,,,,,,,,,,
328,2041,0,THE ADVENTURES OF TOM SAWYER,"A fan of Robin Hood, Tom would rather be an outlaw for a year in this forest than president of the U.S. ""forever\""",Sherwood Forest,2001-09-27,,,,,,,,,,
328,2041,0,THE ADVENTURES OF TOM SAWYER,"Tom loses his heart to this ""lovely little blue-eyed creature with yellow hair\""",Becky (Thatcher),2001-09-27,,,,,,,,,,
328,2042,0,THE BRAT PACK TODAY,"He plays Jack, who runs things at the Gate magazine, on ""Suddenly Susan\""",Judd Nelson,1998-11-16,,,,,,,,,,
328,2042,0,THE BRAT PACK TODAY,"He hung up his hockey skates to direct himself & his dad in ""The War At Home\""",Emilio Estevez,1998-11-16,,,,,,,,,,
328,2042,0,THE BRAT PACK TODAY,"One of the youngest of the Brat Pack, he's formed a band called Hall of Mirrors",Anthony Michael Hall,1998-11-16,,,,,,,,,,
328,2042,0,THE BRAT PACK TODAY,"He returned from a ""Weekend At Bernie's"" to star in the 1998 TV movie ""A Father For Brittany\""",Andrew McCarthy,1998-11-16,,,,,,,,,,
328,2042,0,THE BRAT PACK TODAY,"After TV's ""Townies"", she was in off-Broadway's ""How I Learned To Drive"" in 1998",Molly Ringwald,1998-11-16,,,,,,,,,,
329,2043,0,STATE GOVERNORS,"Elected in 2003, dis guvenuh made his totally fantastic film debut in 1970's ""Hercules Goes Bananas\""",Arnold Schwarzenegger,2006-10-03,,,,,,,,,,
